gender,2. Current Level of Study,department,cgpa_range,parent_edu,financial_challenge,tech_access,infra_disruption,lecture_attendance,assignment_submission,study_hours,study_schedule,procrastination,peer_academic_focus,course_difficulty,distraction,stress_anxiety,missed_assessments,carryover_courses,academic_probation,considered_withdrawal,self_perf_rating,part_time_work,"24. If yes, approximately how many hours do you work per week?",extracurricular,willing_intervention,gender_code,cgpa_mid,financial_challenge_num,tech_access_num,infra_disruption_num,lecture_attendance_num,assignment_submission_num,procrastination_num,peer_academic_focus_num,course_difficulty_num,distraction_num,stress_anxiety_num,missed_assessments_num,study_hours_num,study_schedule_num,carryover_num,self_perf_num,parent_edu_bin,academic_probation_bin,considered_withdrawal_bin,part_time_work_bin,extracurricular_bin,willing_intervention_bin,faculty_code,risk_tier,work_hours_num,attendance_norm,submission_norm,study_hours_norm,schedule_norm,missed_norm,academic_engagement_score,financial_stress,tech_stress,infra_stress,work_stress,socioeconomic_stress,procrastination_risk,distraction_risk,stress_risk,behavioral_risk_score
Male,200 Level,Electrical Engineering,1.50 – 2.39,No,Neutral,Strongly Agree,Agree,Disagree,Disagree,3 – 4 hours,Rarely,Neutral,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,More than 4,Yes,No,Poor,No,Not Applicable,Yes,No,1,1.95,3,5,4,2,2,3,1,4,5,5,4,,2,5.0,1,0,1,0,0,1,0,7,2,0.0,0.4,0.4,,0.4,0.19999999999999996,0.35000000000000003,0.6,0.0,0.8,0.0,0.35,0.6,1.0,1.0,0.8666666666666667
Female,400 Level,Microbiology,2.40 – 3.49,Yes,Agree,Strongly Disagree,Strongly Agree,Agree,Agree,3 – 4 hours,Sometimes,Neutral,Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Disagree,,No,No,Good,Yes,Less than 5 hours,No,Yes,0,2.95,4,1,5,4,4,3,4,5,5,3,1,,3,0.0,3,1,0,0,1,0,1,8,1,2.5,0.8,0.8,,0.6,0.8,0.75,0.8,0.8,1.0,0.0625,0.665625,0.6,1.0,0.6,0.7333333333333334
Female,200 Level,ets,2.40 – 3.49,No,Neutral,Neutral,Disagree,Strongly Disagree,Neutral,More than 6 hours,Rarely,Neutral,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,More than 4,Yes,No,Very Good,No,Not Applicable,No,Yes,0,2.95,3,3,2,1,3,3,5,5,4,2,4,7.0,2,5.0,4,0,1,0,0,0,1,9,2,0.0,0.2,0.6,1.0,0.4,0.19999999999999996,0.4800000000000001,0.6,0.4,0.4,0.0,0.35,0.6,0.8,0.4,0.6
Male,200 Level,Geology,1.50 – 2.39,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,3 – 4 hours,Rarely,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,1 – 2,No,No,Fair,Yes,21 – 30 hours,No,Yes,1,1.95,5,5,5,2,2,5,2,5,5,4,4,,2,0.0,2,1,0,0,1,0,1,3,2,0.0,0.4,0.4,,0.4,0.19999999999999996,0.35000000000000003,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.8,0.9333333333333332
Male,400 Level,Civil Engineering,1.50 – 2.39,Yes,Agree,Agree,Disagree,Agree,Strongly Agree,Less than 1 hour,Rarely,Neutral,Agree,Strongly Agree,Disagree,Agree,Neutral,3 – 4,Yes,No,Poor,No,Not Applicable,No,Yes,1,1.95,4,4,2,4,5,3,4,5,2,4,3,0.5,2,0.0,1,1,1,0,0,0,1,0,2,0.0,0.8,1.0,0.07142857142857142,0.4,0.4,0.5342857142857143,0.8,0.19999999999999996,0.4,0.0,0.35,0.6,0.4,0.8,0.6
Male,200 Level,Accounting,1.50 – 2.39,No,Strongly Agree,Disagree,Disagree,Strongly Disagree,Agree,3 – 4 hours,Never,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,More than 4,No,No,Poor,No,Not Applicable,Yes,Yes,1,1.95,5,2,2,1,4,5,5,5,3,5,5,,1,5.0,1,0,0,0,0,1,1,1,2,0.0,0.2,0.8,,0.2,0.0,0.3,1.0,0.6,0.4,0.0,0.5,1.0,0.6,1.0,0.8666666666666667
Female,300 Level,ift,1.50 – 2.39,Yes,Strongly Agree,Disagree,Agree,Disagree,Strongly Disagree,Less than 1 hour,Rarely,Agree,Disagree,Agree,Agree,Agree,Agree,3 – 4,Yes,No,Fair,Yes,21 – 30 hours,Yes,No,0,1.95,5,2,4,2,1,4,2,4,4,4,4,0.5,2,0.0,2,1,1,0,1,1,0,1,2,0.0,0.4,0.2,0.07142857142857142,0.4,0.19999999999999996,0.25428571428571434,1.0,0.6,0.8,0.0,0.6000000000000001,0.8,0.8,0.8,0.8000000000000002
Male,200 Level,Computer Science,2.40 – 3.49,No,Agree,Neutral,Strongly Agree,Neutral,Neutral,1 – 2 hours,Never,Strongly Agree,Neutral,Neutral,Strongly Agree,Neutral,Strongly Agree,3 – 4,Yes,No,Poor,No,Not Applicable,No,Yes,1,2.95,4,3,5,3,3,5,3,3,5,3,5,,1,0.0,1,0,1,0,0,0,1,2,2,0.0,0.6,0.6,,0.2,0.0,0.35,0.8,0.4,1.0,0.0,0.55,1.0,1.0,0.6,0.8666666666666667
Male,200 Level,Agricultural Science,4.50 – 5.00,Yes,Strongly Disagree,Agree,Neutral,Agree,Agree,1 – 2 hours,Often,Strongly Disagree,Strongly Agree,Neutral,Neutral,Disagree,Strongly Disagree,,No,No,Excellent,No,Not Applicable,No,No,1,4.75,1,4,3,4,4,1,5,3,3,2,1,,4,0.0,5,1,0,0,0,0,0,3,0,0.0,0.8,0.8,,0.8,0.8,0.8,0.2,0.19999999999999996,0.6,0.0,0.25,0.2,0.6,0.4,0.4000000000000001
Female,200 Level,Marketing,3.50 – 4.49,Yes,Strongly Disagree,Neutral,Strongly Disagree,Strongly Agree,Strongly Agree,3 – 4 hours,Often,Strongly Disagree,Strongly Agree,Disagree,Disagree,Neutral,Strongly Disagree,,No,No,Fair,No,Not Applicable,No,No,0,4.0,1,3,1,5,5,1,5,2,2,3,1,,4,0.0,2,1,0,0,0,0,0,4,0,0.0,1.0,1.0,,0.8,0.8,0.8999999999999999,0.2,0.4,0.2,0.0,0.2,0.2,0.4,0.6,0.4000000000000001
Female,200 Level,ift,2.40 – 3.49,Yes,Strongly Agree,Strongly Disagree,Agree,Disagree,Disagree,1 – 2 hours,Never,Agree,Disagree,Neutral,Neutral,Strongly Agree,Strongly Agree,1 – 2,No,No,Very Good,No,Not Applicable,No,No,0,2.95,5,1,4,2,2,4,2,3,3,5,5,,1,0.0,4,1,0,0,0,0,0,1,1,0.0,0.4,0.4,,0.2,0.0,0.25,1.0,0.8,0.8,0.0,0.65,0.8,0.6,1.0,0.7999999999999999
Female,400 Level,Geology,2.40 – 3.49,No,Agree,Neutral,Agree,Agree,Neutral,1 – 2 hours,Sometimes,Neutral,Strongly Agree,Strongly Agree,Disagree,Agree,Neutral,1 – 2,No,No,Good,Yes,Less than 5 hours,No,Yes,0,2.95,4,3,4,4,3,3,5,5,2,4,3,,3,0.0,3,0,0,0,1,0,1,3,1,2.5,0.8,0.6,,0.6,0.4,0.6,0.8,0.4,0.8,0.0625,0.515625,0.6,0.4,0.8,0.6
Female,400 Level,Accounting,1.50 – 2.39,No,Agree,Strongly Disagree,Neutral,Strongly Agree,Strongly Disagree,More than 6 hours,Rarely,Strongly Agree,Disagree,Agree,Neutral,Neutral,Agree,1 – 2,Yes,Yes,Fair,No,Not Applicable,Yes,Yes,0,1.95,4,1,3,5,1,5,2,4,3,3,4,7.0,2,0.0,2,0,1,1,0,1,1,1,2,0.0,1.0,0.2,1.0,0.4,0.19999999999999996,0.5599999999999999,0.8,0.8,0.6,0.0,0.55,1.0,0.6,0.6,0.7333333333333334
Female,400 Level,Pharmacology,2.40 – 3.49,No,Strongly Agree,Agree,Neutral,Strongly Agree,Neutral,1 – 2 hours,Sometimes,Strongly Agree,Agree,Neutral,Strongly Agree,Neutral,Disagree,1 – 2,No,No,Very Good,No,Not Applicable,Yes,Yes,0,2.95,5,4,3,5,3,5,4,3,5,3,2,,3,0.0,4,0,0,0,0,1,1,5,1,0.0,1.0,0.6,,0.6,0.6,0.7000000000000001,1.0,0.19999999999999996,0.6,0.0,0.44999999999999996,1.0,1.0,0.6,0.8666666666666667
Female,400 Level,Economics,2.40 – 3.49,No,Strongly Agree,Agree,Neutral,Disagree,Agree,1 – 2 hours,Never,Agree,Neutral,Strongly Agree,Disagree,Neutral,Strongly Agree,3 – 4,No,No,Poor,Yes,5 – 10 hours,No,Yes,0,2.95,5,4,3,2,4,4,3,5,2,3,5,,1,0.0,1,0,0,0,1,0,1,5,1,0.0,0.4,0.8,,0.2,0.0,0.35000000000000003,1.0,0.19999999999999996,0.6,0.0,0.44999999999999996,0.8,0.4,0.6,0.6000000000000001
Male,300 Level,Accounting,4.50 – 5.00,Yes,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,More than 6 hours,Often,Neutral,Agree,Strongly Disagree,Agree,Disagree,Strongly Disagree,,No,No,Excellent,Yes,11 – 20 hours,No,Yes,1,4.75,1,4,5,1,5,3,4,1,4,2,1,7.0,4,0.0,5,1,0,0,1,0,1,1,0,0.0,0.2,1.0,1.0,0.8,0.8,0.76,0.2,0.19999999999999996,1.0,0.0,0.35,0.6,0.8,0.4,0.6
Male,400 Level,Architecture,2.40 – 3.49,Yes,Strongly Agree,Agree,Agree,Disagree,Strongly Disagree,3 – 4 hours,Rarely,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Disagree,More than 4,Yes,Yes,Fair,Yes,More than 30 hours,Yes,Yes,1,2.95,5,4,4,2,1,5,3,4,5,5,2,,2,5.0,2,1,1,1,1,1,1,3,2,35.0,0.4,0.2,,0.4,0.6,0.4,1.0,0.19999999999999996,0.8,0.875,0.71875,1.0,1.0,1.0,1.0
Female,200 Level,Business Administration,4.50 – 5.00,Yes,Disagree,Strongly Agree,Neutral,Strongly Agree,Agree,5 – 6 hours,Sometimes,Strongly Disagree,Agree,Disagree,Agree,Neutral,Strongly Disagree,,No,No,Excellent,No,Not Applicable,Yes,Yes,0,4.75,2,5,3,5,4,1,4,2,4,3,1,,3,0.0,5,1,0,0,0,1,1,1,0,0.0,1.0,0.8,,0.6,0.8,0.8,0.4,0.0,0.6,0.0,0.25,0.2,0.8,0.6,0.5333333333333333
Female,400 Level,Statistics,2.40 – 3.49,Yes,Strongly Agree,Neutral,Neutral,Disagree,Disagree,1 – 2 hours,Never,Disagree,Disagree,Neutral,Strongly Agree,Neutral,Neutral,1 – 2,No,Yes,Good,Yes,More than 30 hours,No,Yes,0,2.95,5,3,3,2,2,2,2,3,5,3,3,,1,0.0,3,1,0,1,1,0,1,9,1,35.0,0.4,0.4,,0.2,0.4,0.35,1.0,0.4,0.6,0.875,0.71875,0.4,1.0,0.6,0.6666666666666666
Male,200 Level,Environmental Science,4.50 – 5.00,Yes,Neutral,Strongly Agree,Disagree,Strongly Agree,Neutral,3 – 4 hours,Always,Disagree,Agree,Neutral,Disagree,Disagree,Disagree,,No,No,Excellent,Yes,5 – 10 hours,Yes,Yes,1,4.75,3,5,2,5,3,2,4,3,2,2,2,,5,0.0,5,1,0,0,1,1,1,2,0,0.0,1.0,0.6,,1.0,0.6,0.8,0.6,0.0,0.4,0.0,0.25,0.4,0.4,0.4,0.4000000000000001
Male,200 Level,microbiology,2.40 – 3.49,Yes,Agree,Strongly Disagree,Strongly Agree,Neutral,Strongly Disagree,3 – 4 hours,Rarely,Disagree,Neutral,Agree,Agree,Neutral,Neutral,1 – 2,Yes,No,Poor,No,Not Applicable,No,No,1,2.95,4,1,5,3,1,2,3,4,4,3,3,,2,0.0,1,1,1,0,0,0,0,6,2,0.0,0.6,0.2,,0.4,0.4,0.4,0.8,0.8,1.0,0.0,0.65,0.4,0.8,0.6,0.6000000000000001
Female,400 Level,Veterinary Medicine,2.40 – 3.49,No,Neutral,Disagree,Neutral,Disagree,Strongly Agree,Less than 1 hour,Rarely,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,3 – 4,No,No,Poor,Yes,21 – 30 hours,No,No,0,2.95,3,2,3,2,5,5,2,4,4,4,4,0.5,2,0.0,1,0,0,0,1,0,0,6,1,0.0,0.4,1.0,0.07142857142857142,0.4,0.19999999999999996,0.41428571428571426,0.6,0.6,0.6,0.0,0.44999999999999996,1.0,0.8,0.8,0.8666666666666667
Male,300 Level,Accounting,2.40 – 3.49,Yes,Neutral,Neutral,Disagree,Agree,Agree,3 – 4 hours,Sometimes,Neutral,Neutral,Disagree,Strongly Disagree,Agree,Disagree,,No,No,Poor,Yes,Less than 5 hours,No,No,1,2.95,3,3,2,4,4,3,3,2,1,4,2,,3,0.0,1,1,0,0,1,0,0,1,1,2.5,0.8,0.8,,0.6,0.6,0.7000000000000001,0.6,0.4,0.4,0.0625,0.365625,0.6,0.2,0.8,0.5333333333333333
Female,300 Level,Data Science,Below 1.50,No,Agree,Disagree,Agree,Strongly Disagree,Disagree,3 – 4 hours,Sometimes,Agree,Disagree,Agree,Strongly Agree,Agree,Strongly Agree,3 – 4,Yes,Yes,Poor,No,Not Applicable,Yes,Yes,0,1.0,4,2,4,1,2,4,2,4,5,4,5,,3,0.0,1,0,1,1,0,1,1,7,2,0.0,0.2,0.4,,0.6,0.0,0.30000000000000004,0.8,0.6,0.8,0.0,0.55,0.8,1.0,0.8,0.8666666666666667
Male,400 Level,Statistics,3.50 – 4.49,Yes,Strongly Agree,Neutral,Neutral,Agree,Strongly Agree,More than 6 hours,Always,Agree,Neutral,Strongly Disagree,Neutral,Strongly Disagree,Disagree,,No,No,Excellent,No,Not Applicable,No,Yes,1,4.0,5,3,3,4,5,4,3,1,3,1,2,7.0,5,0.0,5,1,0,0,0,0,1,9,0,0.0,0.8,1.0,1.0,1.0,0.6,0.8799999999999999,1.0,0.4,0.6,0.0,0.5,0.8,0.6,0.2,0.5333333333333333
Male,300 Level,Library and Information Science,1.50 – 2.39,No,Strongly Agree,Agree,Agree,Disagree,Agree,Less than 1 hour,Rarely,Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Agree,More than 4,No,No,Good,Yes,5 – 10 hours,Yes,Yes,1,1.95,5,4,4,2,4,4,3,4,5,5,4,0.5,2,5.0,3,0,0,0,1,1,1,7,2,0.0,0.4,0.8,0.07142857142857142,0.4,0.19999999999999996,0.37428571428571433,1.0,0.19999999999999996,0.8,0.0,0.5,0.8,1.0,1.0,0.9333333333333332
Female,200 Level,Civil Engineering,3.50 – 4.49,No,Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,5 – 6 hours,Sometimes,Agree,Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree,,No,No,Very Good,No,Not Applicable,Yes,No,0,4.0,2,5,1,4,5,4,4,2,2,5,1,,3,0.0,4,0,0,0,0,1,0,0,0,0.0,0.8,1.0,,0.6,0.8,0.8,0.4,0.0,0.2,0.0,0.15000000000000002,0.8,0.4,1.0,0.7333333333333334
Female,200 Level,Accounting,3.50 – 4.49,No,Disagree,Agree,Disagree,Agree,Disagree,3 – 4 hours,Sometimes,Agree,Agree,Neutral,Strongly Agree,Agree,Agree,1 – 2,No,Yes,Very Good,No,Not Applicable,Yes,Yes,0,4.0,2,4,2,4,2,4,4,3,5,4,4,,3,0.0,4,0,0,1,0,1,1,1,0,0.0,0.8,0.4,,0.6,0.19999999999999996,0.5,0.4,0.19999999999999996,0.4,0.0,0.25,0.8,1.0,0.8,0.8666666666666667
Female,200 Level,Marketing,3.50 – 4.49,Yes,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Agree,3 – 4 hours,Often,Strongly Disagree,Strongly Agree,Strongly Disagree,Neutral,Neutral,Strongly Disagree,,No,No,Good,Yes,Less than 5 hours,No,Yes,0,4.0,1,5,5,4,4,1,5,1,3,3,1,,4,0.0,3,1,0,0,1,0,1,4,0,2.5,0.8,0.8,,0.8,0.8,0.8,0.2,0.0,1.0,0.0625,0.315625,0.2,0.6,0.6,0.4666666666666666
Female,400 Level,ift,2.40 – 3.49,Yes,Agree,Neutral,Agree,Neutral,Agree,3 – 4 hours,Rarely,Neutral,Strongly Disagree,Disagree,Agree,Neutral,Neutral,1 – 2,No,No,Good,No,Not Applicable,Yes,Yes,0,2.95,4,3,4,3,4,3,1,2,4,3,3,,2,0.0,3,1,0,0,0,1,1,1,1,0.0,0.6,0.8,,0.4,0.4,0.5499999999999999,0.8,0.4,0.8,0.0,0.5,0.6,0.8,0.6,0.6666666666666666
Female,200 Level,Software Engineering,2.40 – 3.49,No,Disagree,Disagree,Disagree,Agree,Strongly Agree,3 – 4 hours,Often,Agree,Neutral,Neutral,Disagree,Neutral,Neutral,3 – 4,No,No,Good,No,Not Applicable,Yes,Yes,0,2.95,2,2,2,4,5,4,3,3,2,3,3,,4,0.0,3,0,0,0,0,1,1,8,1,0.0,0.8,1.0,,0.8,0.4,0.75,0.4,0.6,0.4,0.0,0.35,0.8,0.4,0.6,0.6000000000000001
Female,200 Level,Mathematics,2.40 – 3.49,No,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neutral,5 – 6 hours,Always,Neutral,Strongly Agree,Strongly Agree,Disagree,Agree,Neutral,1 – 2,No,No,Fair,No,Not Applicable,No,Yes,0,2.95,5,5,5,4,3,3,5,5,2,4,3,,5,0.0,2,0,0,0,0,0,1,1,1,0.0,0.8,0.6,,1.0,0.4,0.7,1.0,0.0,1.0,0.0,0.5,0.6,0.4,0.8,0.6
Female,200 Level,csc,Below 1.50,No,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,5 – 6 hours,Never,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,1 – 2,Yes,Yes,Good,No,Not Applicable,No,Yes,0,1.0,4,5,5,1,4,5,1,5,4,5,4,,1,0.0,3,0,1,1,0,0,1,0,2,0.0,0.2,0.8,,0.2,0.19999999999999996,0.35,0.8,0.0,1.0,0.0,0.45,1.0,0.8,1.0,0.9333333333333332
Male,300 Level,Architecture,2.40 – 3.49,No,Strongly Disagree,Neutral,Strongly Agree,Strongly Disagree,Strongly Agree,1 – 2 hours,Rarely,Strongly Agree,Disagree,Agree,Agree,Agree,Disagree,3 – 4,No,No,Poor,No,Not Applicable,No,Yes,1,2.95,1,3,5,1,5,5,2,4,4,4,2,,2,0.0,1,0,0,0,0,0,1,3,1,0.0,0.2,1.0,,0.4,0.6,0.55,0.2,0.4,1.0,0.0,0.4,1.0,0.8,0.8,0.8666666666666667
Female,400 Level,chm,1.50 – 2.39,No,Neutral,Neutral,Agree,Neutral,Neutral,Less than 1 hour,Never,Neutral,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,1 – 2,Yes,Yes,Fair,Yes,11 – 20 hours,No,Yes,0,1.95,3,3,4,3,3,3,2,5,4,5,5,0.5,1,0.0,2,0,1,1,1,0,1,2,2,0.0,0.6,0.6,0.07142857142857142,0.2,0.0,0.29428571428571426,0.6,0.4,0.8,0.0,0.45,0.6,0.8,1.0,0.7999999999999999
Male,200 Level,fst,3.50 – 4.49,No,Strongly Agree,Agree,Neutral,Strongly Agree,Strongly Agree,3 – 4 hours,Often,Disagree,Agree,Disagree,Agree,Agree,Disagree,,No,No,Excellent,No,Not Applicable,No,Yes,1,4.0,5,4,3,5,5,2,4,2,4,4,2,,4,0.0,5,0,0,0,0,0,1,6,0,0.0,1.0,1.0,,0.8,0.6,0.85,1.0,0.19999999999999996,0.6,0.0,0.44999999999999996,0.4,0.8,0.8,0.6666666666666666
Female,200 Level,Chemical Engineering,3.50 – 4.49,No,Disagree,Agree,Disagree,Agree,Agree,3 – 4 hours,Always,Disagree,Disagree,Neutral,Disagree,Neutral,Disagree,,No,No,Very Good,No,Not Applicable,Yes,Yes,0,4.0,2,4,2,4,4,2,2,3,2,3,2,,5,0.0,4,0,0,0,0,1,1,4,0,0.0,0.8,0.8,,1.0,0.6,0.8,0.4,0.19999999999999996,0.4,0.0,0.25,0.4,0.4,0.6,0.4666666666666666
Female,400 Level,Medicine and Surgery,Below 1.50,No,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Neutral,More than 6 hours,Sometimes,Strongly Agree,Strongly Disagree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,1 – 2,Yes,No,Fair,No,Not Applicable,No,Yes,0,1.0,5,1,5,4,3,5,1,3,5,5,5,7.0,3,0.0,2,0,1,0,0,0,1,9,2,0.0,0.8,0.6,1.0,0.6,0.0,0.6,1.0,0.8,1.0,0.0,0.7,1.0,1.0,1.0,1.0
Female,200 Level,Library and Information Science,1.50 – 2.39,Yes,Agree,Disagree,Strongly Agree,Agree,Agree,Less than 1 hour,Often,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,More than 4,No,No,Poor,Yes,More than 30 hours,No,No,0,1.95,4,2,5,4,4,4,5,5,2,4,4,0.5,4,5.0,1,1,0,0,1,0,0,7,2,35.0,0.8,0.8,0.07142857142857142,0.8,0.19999999999999996,0.5342857142857144,0.8,0.6,1.0,0.875,0.81875,0.8,0.4,0.8,0.6666666666666666
Female,400 Level,Microbiology,4.50 – 5.00,Yes,Strongly Agree,Agree,Neutral,Agree,Neutral,3 – 4 hours,Always,Agree,Strongly Agree,Neutral,Disagree,Disagree,Strongly Disagree,,No,No,Good,No,Not Applicable,Yes,Yes,0,4.75,5,4,3,4,3,4,5,3,2,2,1,,5,0.0,3,1,0,0,0,1,1,8,0,0.0,0.8,0.6,,1.0,0.8,0.8,1.0,0.19999999999999996,0.6,0.0,0.44999999999999996,0.8,0.4,0.4,0.5333333333333333
Female,200 Level,chm,2.40 – 3.49,Yes,Strongly Disagree,Agree,Neutral,Neutral,Agree,3 – 4 hours,Often,Agree,Neutral,Neutral,Disagree,Strongly Agree,Neutral,3 – 4,No,No,Good,Yes,5 – 10 hours,No,No,0,2.95,1,4,3,3,4,4,3,3,2,5,3,,4,0.0,3,1,0,0,1,0,0,2,1,0.0,0.6,0.8,,0.8,0.4,0.65,0.2,0.19999999999999996,0.6,0.0,0.25,0.8,0.4,1.0,0.7333333333333334
Female,400 Level,Environmental Science,Below 1.50,Yes,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Neutral,1 – 2 hours,Sometimes,Agree,Neutral,Strongly Agree,Neutral,Agree,Strongly Agree,More than 4,No,Yes,Fair,No,Not Applicable,Yes,Yes,0,1.0,5,1,4,5,3,4,3,5,3,4,5,,3,5.0,2,1,0,1,0,1,1,2,2,0.0,1.0,0.6,,0.6,0.0,0.55,1.0,0.8,0.8,0.0,0.65,0.8,0.6,0.8,0.7333333333333334
Female,200 Level,Food Science and Technology,2.40 – 3.49,No,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,1 – 2 hours,Rarely,Agree,Disagree,Agree,Neutral,Strongly Agree,Strongly Agree,More than 4,No,No,Poor,No,Not Applicable,No,No,0,2.95,4,5,5,1,1,4,2,4,3,5,5,,2,5.0,1,0,0,0,0,0,0,0,2,0.0,0.2,0.2,,0.4,0.0,0.2,0.8,0.0,1.0,0.0,0.45,0.8,0.6,1.0,0.7999999999999999
Female,200 Level,ift,2.40 – 3.49,Yes,Neutral,Strongly Disagree,Disagree,Disagree,Disagree,1 – 2 hours,Often,Neutral,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,3 – 4,No,Yes,Poor,No,Not Applicable,No,No,0,2.95,3,1,2,2,2,3,1,1,4,5,1,,4,0.0,1,1,0,1,0,0,0,1,1,0.0,0.4,0.4,,0.8,0.8,0.6000000000000001,0.6,0.8,0.4,0.0,0.44999999999999996,0.6,0.8,1.0,0.7999999999999999
Male,300 Level,Biochemistry,3.50 – 4.49,Yes,Disagree,Strongly Disagree,Disagree,Strongly Agree,Agree,3 – 4 hours,Always,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Neutral,,No,No,Excellent,No,Not Applicable,Yes,Yes,1,4.0,2,1,2,5,4,1,5,5,4,1,3,,5,0.0,5,1,0,0,0,1,1,1,0,0.0,1.0,0.8,,1.0,0.4,0.7999999999999999,0.4,0.8,0.4,0.0,0.4,0.2,0.8,0.2,0.39999999999999997
Male,200 Level,Civil Engineering,3.50 – 4.49,No,Disagree,Agree,Neutral,Agree,Agree,5 – 6 hours,Always,Neutral,Agree,Agree,Neutral,Disagree,Strongly Disagree,,No,No,Excellent,No,Not Applicable,Yes,No,1,4.0,2,4,3,4,4,3,4,4,3,2,1,,5,0.0,5,0,0,0,0,1,0,0,0,0.0,0.8,0.8,,1.0,0.8,0.8500000000000001,0.4,0.19999999999999996,0.6,0.0,0.3,0.6,0.6,0.4,0.5333333333333333
Male,300 Level,Electrical Engineering,3.50 – 4.49,Yes,Neutral,Strongly Agree,Strongly Agree,Neutral,Neutral,3 – 4 hours,Sometimes,Agree,Agree,Strongly Agree,Neutral,Strongly Disagree,Strongly Disagree,3 – 4,No,Yes,Good,Yes,Less than 5 hours,No,Yes,1,4.0,3,5,5,3,3,4,4,5,3,1,1,,3,0.0,3,1,0,1,1,0,1,7,0,2.5,0.6,0.6,,0.6,0.8,0.6499999999999999,0.6,0.0,1.0,0.0625,0.415625,0.8,0.6,0.2,0.5333333333333333
Female,400 Level,Biochemistry,4.50 – 5.00,Yes,Disagree,Neutral,Disagree,Strongly Agree,Disagree,5 – 6 hours,Often,Neutral,Agree,Neutral,Strongly Disagree,Strongly Agree,Strongly Disagree,3 – 4,No,No,Fair,No,Not Applicable,Yes,Yes,0,4.75,2,3,2,5,2,3,4,3,1,5,1,,4,0.0,2,1,0,0,0,1,1,1,0,0.0,1.0,0.4,,0.8,0.8,0.75,0.4,0.4,0.4,0.0,0.30000000000000004,0.6,0.2,1.0,0.6
Male,400 Level,Computer Science,3.50 – 4.49,No,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,1 – 2 hours,Sometimes,Disagree,Neutral,Agree,Strongly Agree,Neutral,Neutral,1 – 2,Yes,No,Very Good,Yes,11 – 20 hours,Yes,Yes,1,4.0,4,5,2,4,5,2,3,4,5,3,3,,3,0.0,4,0,1,0,1,1,1,2,2,0.0,0.8,1.0,,0.6,0.4,0.7,0.8,0.0,0.4,0.0,0.30000000000000004,0.4,1.0,0.6,0.6666666666666666
Male,200 Level,Medicine and Surgery,2.40 – 3.49,No,Strongly Disagree,Agree,Agree,Agree,Strongly Agree,1 – 2 hours,Sometimes,Strongly Disagree,Neutral,Agree,Agree,Strongly Disagree,Neutral,1 – 2,No,No,Excellent,No,Not Applicable,Yes,Yes,1,2.95,1,4,4,4,5,1,3,4,4,1,3,,3,0.0,5,0,0,0,0,1,1,9,1,0.0,0.8,1.0,,0.6,0.4,0.7,0.2,0.19999999999999996,0.8,0.0,0.3,0.2,0.8,0.2,0.39999999999999997
Female,400 Level,microbiology,4.50 – 5.00,Yes,Agree,Neutral,Strongly Agree,Agree,Agree,1 – 2 hours,Sometimes,Disagree,Strongly Agree,Strongly Agree,Disagree,Neutral,Neutral,,No,No,Very Good,No,Not Applicable,No,Yes,0,4.75,4,3,5,4,4,2,5,5,2,3,3,,3,0.0,4,1,0,0,0,0,1,6,0,0.0,0.8,0.8,,0.6,0.4,0.65,0.8,0.4,1.0,0.0,0.55,0.4,0.4,0.6,0.4666666666666666
